Date,SP500_Open,SP500_High,SP500_Low,SP500_Close,SP500_Adj Close,SP500_Volume,BTC_Open,BTC_High,BTC_Low,Close,Adj Close,BTC_Volume,Close_BoxCox,Close_BoxCox_Diff
2014-10-22,1941.2900390625,1949.31005859375,1926.8299560546875,1927.1099853515625,1927.1099853515625,3761930000.0,386.1180114746094,388.57598876953125,382.2489929199219,383.1579895019531,383.1579895019531,11641300,11.329075705624945,-0.02792950060394439
2014-10-23,1931.02001953125,1961.949951171875,1931.02001953125,1950.8199462890625,1950.8199462890625,3789250000.0,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,358.4169921875,26456900,11.114396137114996,-0.21467956850994874
2014-10-24,1951.5899658203125,1965.27001953125,1946.27001953125,1964.5799560546875,1964.5799560546875,3078380000.0,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,358.3450012207031,15585700,11.113754342498114,-0.0006417946168824074
2014-10-25,,,,,,,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,347.27099609375,18127500,11.013774859878964,-0.09997948261914935
2014-10-26,,,,,,,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,354.7040100097656,11272500,11.08115937519539,0.06738451531642653
2014-10-27,1962.969970703125,1964.6400146484375,1951.3699951171875,1961.6300048828125,1961.6300048828125,3538860000.0,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,352.989013671875,13033000,11.065713241591967,-0.015446133603424173
2014-10-28,1964.1400146484375,1985.050048828125,1964.1400146484375,1985.050048828125,1985.050048828125,3653260000.0,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,357.6180114746094,7845880,11.107267472766164,0.04155423117419765
2014-10-29,1983.2900390625,1991.4000244140625,1969.0400390625,1982.300048828125,1982.300048828125,3740350000.0,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,335.59100341796875,18192700,10.905512457832844,-0.2017550149333207
2014-10-30,1979.489990234375,1999.4000244140625,1974.75,1994.6500244140625,1994.6500244140625,3586150000.0,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,345.30499267578125,30177900,10.995758518939265,0.09024606110642175
2014-10-31,2001.199951171875,2018.18994140625,2001.199951171875,2018.050048828125,2018.050048828125,4292290000.0,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,338.3210144042969,12545400,10.931084695383408,-0.06467382355585727
2014-11-01,,,,,,,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,325.7489929199219,16677200,10.811913099311488,-0.1191715960719204
2014-11-02,,,,,,,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,325.8919982910156,8603620,10.81328925451853,0.0013761552070423733
2014-11-03,2018.2099609375,2024.4599609375,2013.6800537109375,2017.81005859375,2017.81005859375,3555440000.0,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,327.5539855957031,12948500,10.829247288740047,0.015958034221517536
2014-11-04,2015.81005859375,2015.97998046875,2001.010009765625,2012.0999755859375,2012.0999755859375,3956260000.0,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,330.49200439453125,15655500,10.857299221338609,0.028051932598561535
2014-11-05,2015.2900390625,2023.77001953125,2014.4200439453125,2023.5699462890625,2023.5699462890625,3766590000.0,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,339.4859924316406,19817200,10.941946752984165,0.08464753164555638
2014-11-06,2023.3299560546875,2031.6099853515625,2015.8599853515625,2031.2099609375,2031.2099609375,3669770000.0,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,349.2900085449219,18797000,11.032191980218998,0.09024522723483308
2014-11-07,2032.3599853515625,2034.260009765625,2025.0699462890625,2031.9200439453125,2031.9200439453125,3704280000.0,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,342.4150085449219,16834200,10.969124845505641,-0.06306713471335712
2014-11-08,,,,,,,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,345.4880065917969,8535470,10.997439117591112,0.02831427208547055
2014-11-09,,,,,,,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,363.2640075683594,24205600,11.157370900349694,0.15993178275858178
2014-11-10,2032.010009765625,2038.699951171875,2030.1700439453125,2038.260009765625,2038.260009765625,3284940000.0,362.2650146484375,374.8160095214844,357.5610046386719,366.92401123046875,366.92401123046875,30450100,11.189517438720456,0.0321465383707622
2014-11-11,2038.199951171875,2041.280029296875,2035.280029296875,2039.6800537109375,2039.6800537109375,2958320000.0,365.85699462890625,371.30999755859375,363.7349853515625,367.69500732421875,367.69500732421875,15838900,11.196256412938851,0.0067389742183951995
2014-11-12,2037.75,2040.3299560546875,2031.949951171875,2038.25,2038.25,3246650000.0,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,423.5610046386719,45783200,11.656859981989584,0.46060356905073263
2014-11-13,2039.2099609375,2046.1800537109375,2030.43994140625,2039.3299560546875,2039.3299560546875,3455270000.0,427.27301025390625,457.0929870605469,401.12298583984375,420.7349853515625,420.7349853515625,58945000,11.634768736978335,-0.02209124501124826
2014-11-14,2039.739990234375,2042.219970703125,2035.199951171875,2039.8199462890625,2039.8199462890625,3227130000.0,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,397.8179931640625,29589200,11.45108289521116,-0.18368584176717562
2014-11-15,,,,,,,399.6499938964844,405.52801513671875,371.00799560546875,376.13299560546875,376.13299560546875,15727500,11.269278129941783,-0.1818047652693764
2014-11-16,,,,,,,374.7300109863281,390.79901123046875,374.60198974609375,387.8819885253906,387.8819885253906,11905600,11.368794014242752,0.0995158843009687
2014-11-17,2038.2900390625,2043.0699462890625,2034.4599609375,2041.3199462890625,2041.3199462890625,3152890000.0,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,387.4079895019531,41518800,11.364826315436035,-0.0039676988067167684
2014-11-18,2041.47998046875,2056.080078125,2041.47998046875,2051.800048828125,2051.800048828125,3416190000.0,387.7850036621094,392.4020080566406,371.11700439453125,375.197998046875,375.197998046875,32222500,11.261251886434936,-0.10357442900109959
2014-11-19,2051.159912109375,2052.139892578125,2040.3699951171875,2048.719970703125,2048.719970703125,3390850000.0,373.89599609375,386.4809875488281,373.89599609375,380.55499267578125,380.55499267578125,18931800,11.30702209768517,0.04577021125023428
2014-11-20,2045.8699951171875,2053.840087890625,2040.489990234375,2052.75,2052.75,3128290000.0,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,357.8399963378906,25233200,11.109249346920157,-0.19777275076501333
2014-11-21,2057.4599609375,2071.4599609375,2056.75,2063.5,2063.5,3916420000.0,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,350.8479919433594,29850100,11.046345355445618,-0.0629039914745384
2014-11-22,,,,,,,351.60400390625,364.84100341796875,350.87799072265625,352.9200134277344,352.9200134277344,15273000,11.06509053093879,0.018745175493171118
2014-11-23,,,,,,,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,367.572998046875,15151600,11.195190733474133,0.1301002025353437
2014-11-24,2065.070068359375,2070.169921875,2065.070068359375,2069.409912109375,2069.409912109375,3128060000.0,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,376.9010009765625,30930100,11.275858903843337,0.08066817036920426
2014-11-25,2070.14990234375,2074.2099609375,2064.75,2067.030029296875,2067.030029296875,3392940000.0,376.885986328125,394.70098876953125,374.78399658203125,375.3479919433594,375.3479919433594,25442200,11.262540550205674,-0.013318353637663094
2014-11-26,2067.360107421875,2073.2900390625,2066.6201171875,2072.830078125,2072.830078125,2745260000.0,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,368.3699951171875,18601700,11.202146913014456,-0.060393637191218374
2014-11-27,,,,,,,370.50201416015625,373.99200439453125,368.2820129394531,369.6700134277344,369.6700134277344,8748030,11.213467580796657,0.011320667782200644
2014-11-28,2074.780029296875,2075.760009765625,2065.06005859375,2067.56005859375,2067.56005859375,2504640000.0,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,376.4469909667969,22946500,11.271969950128598,0.05850236933194175
2014-11-29,,,,,,,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,375.4909973144531,15375600,11.263768787696426,-0.008201162432172282
2014-11-30,,,,,,,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,378.0469970703125,9194440,11.285658569388081,0.02188978169165523
2014-12-01,2065.780029296875,2065.780029296875,2049.570068359375,2053.43994140625,2053.43994140625,4159010000.0,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,379.2449951171875,11763000,11.295877461393927,0.010218892005845248
2014-12-02,2053.77001953125,2068.77001953125,2053.77001953125,2066.550048828125,2066.550048828125,3686650000.0,379.25,384.0379943847656,377.8630065917969,381.31500244140625,381.31500244140625,12364100,11.313473678557202,0.017596217163275085
2014-12-03,2067.449951171875,2076.280029296875,2066.64990234375,2074.330078125,2074.330078125,3612680000.0,381.72198486328125,383.0260009765625,374.34600830078125,375.010009765625,375.010009765625,13340100,11.259636212224807,-0.05383746633239461
2014-12-04,2073.639892578125,2077.340087890625,2062.340087890625,2071.919921875,2071.919921875,3408340000.0,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,369.60400390625,14529600,11.212893534939088,-0.046742677285719125
2014-12-05,2072.780029296875,2079.469970703125,2070.81005859375,2075.3701171875,2075.3701171875,3419620000.0,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,376.85400390625,15181800,11.275456511371459,0.06256297643237119
2014-12-06,,,,,,,376.7569885253906,378.447998046875,370.94500732421875,374.7850036621094,374.7850036621094,7009320,11.257701531809854,-0.01775497956160521
2014-12-07,,,,,,,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,375.0950012207031,6491650,11.260366755802918,0.0026652239930644583
2014-12-08,2074.840087890625,2075.780029296875,2054.27001953125,2060.31005859375,2060.31005859375,3800990000.0,374.9649963378906,376.02899169921875,361.885986328125,361.90899658203125,361.90899658203125,18898700,11.14540362700601,-0.11496312879690862
2014-12-09,2056.550048828125,2060.60009765625,2034.1700439453125,2059.820068359375,2059.820068359375,3970150000.0,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,352.218994140625,32915500,11.05875845488152,-0.08664517212448963
2014-12-10,2058.860107421875,2058.860107421875,2024.260009765625,2026.1400146484375,2026.1400146484375,4114440000.0,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,346.364990234375,16427700,11.005482471197022,-0.053275983684498485
2014-12-11,2027.9200439453125,2055.530029296875,2027.9200439453125,2035.3299560546875,2035.3299560546875,3917950000.0,344.3399963378906,361.35699462890625,338.76300048828125,350.5060119628906,350.5060119628906,32431300,11.043242992604023,0.03776052140700159
2014-12-12,2030.3599853515625,2032.25,2002.3299560546875,2002.3299560546875,2002.3299560546875,4157650000.0,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,352.5419921875,16989800,11.061677244970774,0.01843425236675067
2014-12-13,,,,,,,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,347.3760070800781,11675900,11.014734869485677,-0.04694237548509683
2014-12-14,,,,,,,346.72698974609375,353.3160095214844,345.4179992675781,351.6319885253906,351.6319885253906,12415200,11.053448441846175,0.038713572360498105
2014-12-15,2005.030029296875,2018.68994140625,1982.260009765625,1989.6300048828125,1989.6300048828125,4361990000.0,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,345.3450012207031,17264200,10.99612597448346,-0.057322467362714846
2014-12-16,1986.7099609375,2016.8900146484375,1972.56005859375,1972.739990234375,1972.739990234375,4958680000.0,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,327.06201171875,30864900,10.82453024797445,-0.17159572650901112
2014-12-17,1973.77001953125,2016.75,1973.77001953125,2012.8900146484375,2012.8900146484375,4942370000.0,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,319.7760009765625,37567900,10.753996574580258,-0.07053367339419125
2014-12-18,2018.97998046875,2061.22998046875,2018.97998046875,2061.22998046875,2061.22998046875,4703380000.0,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,311.39599609375,39173000,10.671259322585898,-0.08273725199435944
2014-12-19,2061.0400390625,2077.85009765625,2061.030029296875,2070.64990234375,2070.64990234375,6465530000.0,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,317.8429870605469,23823100,10.735067367530592,0.06380804494469317
2014-12-20,,,,,,,317.6189880371094,330.32501220703125,316.04400634765625,329.95599365234375,329.95599365234375,20856700,10.852196406398324,0.1171290388677324
2014-12-21,,,,,,,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,320.8429870605469,15207600,10.764405827468982,-0.08779057892934183
2014-12-22,2069.280029296875,2078.760009765625,2069.280029296875,2078.5400390625,2078.5400390625,3369520000.0,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,331.885986328125,22315100,10.870538882622784,0.10613305515380134
2014-12-23,2081.47998046875,2086.72998046875,2079.77001953125,2082.169921875,2082.169921875,3043950000.0,332.0169982910156,336.2869873046875,329.60198974609375,334.5719909667969,334.5719909667969,16574200,10.89592448858629,0.02538560596350692
2014-12-24,2083.25,2087.56005859375,2081.860107421875,2081.8798828125,2081.8798828125,1416980000.0,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,322.53399658203125,15092300,10.780846138921163,-0.11507834966512753
2014-12-25,,,,,,,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,319.00799560546875,9883640,10.74648683856599,-0.034359300355172095
2014-12-26,2084.300048828125,2092.699951171875,2084.300048828125,2088.77001953125,2088.77001953125,1735230000.0,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,327.92401123046875,16410500,10.832791346056712,0.0863045074907216
2014-12-27,,,,,,,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,315.8630065917969,15185200,10.715582213050192,-0.11720913300652036
2014-12-28,,,,,,,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,317.239013671875,11676600,10.72913396422249,0.013551751172297344
2014-12-29,2087.6298828125,2093.550048828125,2085.75,2090.570068359375,2090.570068359375,2452360000.0,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,312.6700134277344,12302500,10.683952203997599,-0.04518176022489051
2014-12-30,2088.489990234375,2088.489990234375,2079.530029296875,2080.35009765625,2080.35009765625,2440280000.0,312.718994140625,314.8089904785156,309.37298583984375,310.73699951171875,310.73699951171875,12528300,10.664677458007965,-0.019274745989633857
2014-12-31,2082.110107421875,2085.580078125,2057.93994140625,2058.89990234375,2058.89990234375,2606070000.0,310.91400146484375,320.1929931640625,310.21099853515625,320.1929931640625,320.1929931640625,13942900,10.758067960603874,0.0933905025959092
2015-01-01,,,,,,,320.43499755859375,320.43499755859375,314.00299072265625,314.2489929199219,314.2489929199219,8036550,10.699625917668982,-0.05844204293489241
2015-01-02,2058.89990234375,2072.360107421875,2046.0400390625,2058.199951171875,2058.199951171875,2708700000.0,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,315.0320129394531,7860650,10.707375122453984,0.007749204785001851
2015-01-03,,,,,,,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,281.0820007324219,33054400,10.356190640923248,-0.3511844815307352
2015-01-04,,,,,,,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,264.19500732421875,55629100,10.168658844463224,-0.18753179646002494
2015-01-05,2054.43994140625,2054.43994140625,2017.3399658203125,2020.5799560546875,2020.5799560546875,3799120000.0,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,274.4739990234375,43962800,10.28391395793744,0.11525511347421613
2015-01-06,2022.1500244140625,2030.25,1992.43994140625,2002.6099853515625,2002.6099853515625,4460110000.0,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,286.1889953613281,23245700,10.411121225691085,0.12720726775364533
2015-01-07,2005.550048828125,2029.6099853515625,2005.550048828125,2025.9000244140625,2025.9000244140625,3805480000.0,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,294.3370056152344,24866800,10.497153716249285,0.08603249055819973
2015-01-08,2030.6099853515625,2064.080078125,2030.6099853515625,2062.139892578125,2062.139892578125,3934010000.0,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,283.3489990234375,19982500,10.38067239098997,-0.11648132525931487
2015-01-09,2063.449951171875,2064.429931640625,2038.3299560546875,2044.81005859375,2044.81005859375,3364140000.0,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,290.4079895019531,18718600,10.455910257285266,0.07523786629529639
2015-01-10,,,,,,,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,274.7959899902344,15264300,10.287468003144047,-0.16844225414121894
2015-01-11,,,,,,,274.6080017089844,279.63800048828125,265.03900146484375,265.6600036621094,265.6600036621094,18200800,10.185302887033055,-0.10216511611099222
2015-01-12,2046.1300048828125,2049.300048828125,2022.5799560546875,2028.260009765625,2028.260009765625,3456460000.0,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,267.7959899902344,18880300,10.209438648559626,0.02413576152657093
2015-01-13,2031.5799560546875,2056.929931640625,2008.25,2023.030029296875,2023.030029296875,4107300000.0,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164062,225.86099243164062,72843904,9.704290940567406,-0.5051477079922204
2015-01-14,2018.4000244140625,2018.4000244140625,1988.43994140625,2011.27001953125,2011.27001953125,4378680000.0,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,178.10299682617188,97638704,9.027450246654952,-0.6768406939124532
2015-01-15,2013.75,2021.3499755859375,1991.469970703125,1992.6700439453125,1992.6700439453125,4276720000.0,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,209.843994140625,81773504,9.491315820235517,0.46386557358056457
2015-01-16,1992.25,2020.4599609375,1988.1199951171875,2019.4200439453125,2019.4200439453125,4056410000.0,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,208.0970001220703,38421000,9.467305010783383,-0.024010809452134296
2015-01-17,,,,,,,207.83399963378906,211.7310028076172,194.875,199.25999450683594,199.25999450683594,23469700,9.343308992195102,-0.12399601858828113
2015-01-18,,,,,,,200.0500030517578,218.69500732421875,194.50599670410156,210.33900451660156,210.33900451660156,30085100,9.498090103783335,0.1547811115882336
2015-01-19,,,,,,,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164062,214.86099243164062,18658300,9.559389107265522,0.061299003482186976
2015-01-20,2020.760009765625,2028.93994140625,2004.489990234375,2022.550048828125,2022.550048828125,3944340000.0,212.90699768066406,215.24099731445312,205.1529998779297,211.31500244140625,211.31500244140625,24051100,9.511409372087794,-0.047979735177728244
2015-01-21,2020.18994140625,2038.2900390625,2012.0400390625,2032.1199951171875,2032.1199951171875,3730070000.0,211.3780059814453,227.78799438476562,211.21200561523438,226.89700317382812,226.89700317382812,29924600,9.717644292145337,0.2062349200575433
2015-01-22,2034.300048828125,2064.6201171875,2026.3800048828125,2063.14990234375,2063.14990234375,4176050000.0,227.32200622558594,237.0189971923828,226.4340057373047,233.406005859375,233.406005859375,33544600,9.800438645149216,0.08279435300387838
2015-01-23,2062.97998046875,2062.97998046875,2050.5400390625,2051.820068359375,2051.820068359375,3573560000.0,233.51699829101562,234.84500122070312,225.1959991455078,232.87899780273438,232.87899780273438,24621700,9.793804537023487,-0.006634108125728844
2015-01-24,,,,,,,232.6999969482422,248.2100067138672,230.02200317382812,247.8470001220703,247.8470001220703,24782500,9.977712441949894,0.18390790492640718
2015-01-25,,,,,,,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933594,253.71800231933594,33582700,10.047418686675291,0.06970624472539733
2015-01-26,2050.419921875,2057.6201171875,2040.969970703125,2057.090087890625,2057.090087890625,3465760000.0,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,273.4729919433594,106794000,10.272843713556014,0.22542502688072297
2015-01-27,2047.8599853515625,2047.8599853515625,2019.9100341796875,2029.550048828125,2029.550048828125,3329810000.0,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,263.4750061035156,44399000,10.160451642668159,-0.11239207088785541
2015-01-28,2032.3399658203125,2042.489990234375,2001.489990234375,2002.1600341796875,2002.1600341796875,4067530000.0,263.35101318359375,266.5350036621094,227.04600524902344,233.9149932861328,233.9149932861328,44352200,9.8068345035452,-0.35361713912295833
